事業者名,ステータス,精算,予約番号,企画区分,申込日,キャンセル日,貸出日時,貸出営業所,貸出営業所コード,返却日時,返却営業所,返却営業所コード,料金プラン,車両クラス,AT/MT,禁煙/喫煙,オプション,免責補償,乗車人数,到着便,出発便,基本料金合計（予約時）,乗捨料金（予約時）,オプション料金（予約時明細）,オプション料金（予約時合計金額）,免責補償料金（予約時明細）,免責補償料金（予約時合計金額）,深夜手数料（予約時）,合計金額（予約時）,最終利用金額,DP最終利用金額,キャンセル料金,利用ポイント,クーポンコード,クーポン名称,利用クーポン金額,計算基準額,システム利用料,販促プログラム,ポイント付与料,ポイント追加付与料,料金プランコード,メモ,DPオペレーターメモ,DP用最終更新日時
  ニコニコレンタカー,キャンセル（予約者都合）,済,R03J4GTN,じゃらん,2016/6/16 15:39,2016/6/17 21:22,2016/7/4 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/7 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,,大人: 2 名、子ども: 0 名,GK153,GK156,9600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,,0,0,9600,0,,0,0,,,,0,0,0,0,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0EBB5CU,じゃらん,2016/6/16 17:28,,2016/7/3 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/5 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,,大人: 2 名、子ども: 0 名,JW 907,JW 910,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,,0,0,7400,7400,,0,0,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,6851,822,0,137,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R08VA63O,じゃらん,2016/6/16 18:37,,2016/8/24 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/26 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC】禁煙Sクラス ,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,SKY769,ADO136,12040,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,15280,15280,,0,0,CUPR000160,"北海道・沖縄で使える2,500円分クーポン【6/16迄】",2500,14148,1697,0,282,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0A258SV,じゃらん,2016/6/17 8:43,,2016/6/20 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/6/24 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,,大人: 2 名、子ども: 0 名,ADO019,,9600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,,0,0,9600,9600,,0,0,,,,8888,1066,0,177,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0449UHJ,じゃらん,2016/6/17 14:28,2016/6/18 12:50,2016/7/7 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/10 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,FDA211,FDA212,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（3240円）,3240,0,10640,0,,0,0,,,,0,0,0,0,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R02L2PPK,じゃらん,2016/6/17 22:39,,2016/7/7 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/9 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1 / チャイルドシート × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 1 名,JW905,JW912,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円） / チャイルドシート × 1（1620円） / 免責補償プラス(NOC免除) × 1（1620円）,3240,免責補償制度（3240円）,3240,0,13880,13880,,0,0,,,,12851,1542,0,257,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0UTOL6I,じゃらん,2016/6/18 23:45,,2016/7/5 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/7 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,,大人: 2 名、子ども: 0 名,SKY705,SKY720,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,,0,0,7400,7400,,0,1000,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,6851,822,0,137,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0S96XF0,じゃらん,2016/6/19 10:41,,2016/7/10 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/13 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,JW903,JW912,9600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（4320円）,4320,0,13920,13920,,0,0,CUPR000191,"全国で使える1,300円分クーポン【7/1迄】",1300,12888,1546,0,257,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0PRQ0OH,じゃらん,2016/6/20 1:14,,2016/7/1 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/3 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（3240円）,3240,0,10640,10640,,0,0,CUPR000187,"全国で使える1,200円分クーポン【7/1迄】",1200,9851,1182,0,197,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0CCF083,じゃらん,2016/6/21 18:56,,2016/7/8 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/10 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 4 名、子ども: 0 名,SKY703,SKY726,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（3240円）,3240,0,10640,10640,,0,0,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,9851,1182,0,197,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0WJZPCR,じゃらん,2016/6/21 20:58,2016/6/21 20:59,2016/8/14 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/15 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付・免責込み】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(FS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,12740,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 免責補償プラス(NOC免除) × 1（0円）,0,免責補償制度（0円）,0,0,12740,0,,0,0,,,,0,0,0,0,0,SCS005,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R04XWK6H,じゃらん,2016/6/21 21:01,2016/7/5 20:32,2016/8/14 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/15 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付・免責込み】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(FS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,12740,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 免責補償プラス(NOC免除) × 1（0円）,0,免責補償制度（0円）,0,0,12740,0,,0,0,,,,0,0,0,0,0,SCS005,,,
  ニコニコレンタカー,予約成立,済,R0RACKFM,じゃらん,2016/6/21 21:28,,2016/6/30 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/2 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 1 名、子ども: 0 名,jal2503,jal2506,5200,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円） / 免責補償プラス(NOC免除) × 1（1080円）,1080,免責補償制度（2160円）,2160,0,8440,8440,,0,0,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,7814,937,0,156,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R07GK3AA,じゃらん,2016/6/22 4:23,,2016/7/2 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/6 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,,大人: 2 名、子ども: 0 名,JAL515,JAL514,9600,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,,0,0,9600,9600,,0,0,CUPR000197,全国で使える700円分クーポン【7/1迄】,700,8888,1066,0,177,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0QY6ZCR,じゃらん,2016/6/23 15:19,,2016/6/30 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/3 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1 / ベビーシート × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 1 名,KE765,KE766,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円） / ベビーシート × 1（1620円） / 免責補償プラス(NOC免除) × 1（1620円）,3240,免責補償制度（3240円）,3240,0,13880,13880,,0,2600,CUPR000191,"全国で使える1,300円分クーポン【7/1迄】",1300,12851,1542,0,257,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R063MJ2C,じゃらん,2016/6/24 17:26,,2016/7/4 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/9 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,14000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円） / 免責補償プラス(NOC免除) × 1（3240円）,3240,免責補償制度（6480円）,6480,0,23720,23720,,0,0,CUPR000180,"全国で使える2,000円分クーポン【7/1迄】",2000,21962,2635,0,439,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0XVU9PM,じゃらん,2016/6/25 20:33,,2016/7/9 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/11 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（3240円）,3240,0,10640,10640,,0,0,CUPR000192,全国で使える800円分クーポン【7/1迄】,800,9851,1182,0,197,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0Q9KKE5,じゃらん,2016/6/27 0:27,,2016/7/8 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/11 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,7400,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（3240円）,3240,0,10640,10640,,0,0,,,,9851,1182,0,197,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R01CYYZG,じゃらん,2016/6/27 1:08,2016/6/29 0:18,2016/7/13 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/17 8:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,17360,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,21680,0,,0,0,,,,0,0,0,0,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0DDQ8C0,じゃらん,2016/6/27 18:59,,2016/8/3 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/5 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,ana4807,ana4857,8680,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,10840,10840,,0,0,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,10037,1204,0,200,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R086RD2E,じゃらん,2016/6/28 10:58,,2016/7/2 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/3 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,ADO011,ADO036,5200,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（2160円）,2160,0,7360,7360,,0,1500,,,,6814,817,0,136,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0TNKS08,じゃらん,2016/6/29 4:08,,2016/7/4 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/5 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,SKY705,SKY730,5200,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（2160円）,2160,0,7360,7360,,0,0,,,,6814,817,0,136,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0Q5KKXW,じゃらん,2016/6/29 6:29,,2016/7/30 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/8/1 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,8680,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,10840,10840,,0,0,,,,10037,1204,0,200,0,SCS001,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0H88SFF,じゃらん,2016/6/29 13:41,2016/7/13 17:30,2016/7/17 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/19 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,ANA063,ANA066,8680,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円）,3240,0,11920,0,,0,0,,,,0,0,0,0,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R070220G,じゃらん,2016/6/30 19:03,,2016/7/14 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/16 8:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,MM107,GK152,8680,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,10840,10840,,0,0,CUPR000182,"全国で使える1,000円分クーポン【7/1迄】",1000,10037,1204,0,200,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0VG0WGS,じゃらん,2016/7/1 23:41,,2016/7/2 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/3 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,新千歳空港店新車登録キャンペーン ,SPクラス(SCSP001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / カーナビ × 1,免責補償制度,大人: 2 名、子ども: 0 名,NH53,NH76,5200,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / カーナビ × 1（0円）,0,免責補償制度（2160円）,2160,0,7360,7360,,0,0,,,,6814,817,0,136,0,ＳＣＳＰＳＰ,,,
  ニコニコレンタカー,予約成立,済,R0SMH39F,じゃらん,2016/7/2 18:54,,2016/7/25 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2016/7/27 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】最大50％OFF！！デミオ・ヴィッツなどコンパクト禁煙車指定！！,Sクラス禁煙（SCS001）,AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / 免責補償プラス(NOC免除) × 1,免責補償制度,大人: 2 名、子ども: 0 名,ADO015,SKY730,13020,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / 免責補償プラス(NOC免除) × 1（1620円）,1620,免責補償制度（3240円）,3240,0,17880,17880,,0,0,,,,16555,1986,0,331,0,SCS001,,,
